28
C2	C2H2	C2H4	CH	CH4	CN	CO	CO2	CS	H2	H2CO	H2O	H2O2	H2S	HCN	N2	N2O	NH	NH3	NO	NO2	NS	O	O2	OH	SH	SO2	He	
9.114472598521169e-08	989.6948760354708	2.6690785959431103e-14	6.489057888125069e-11	6.144030166635336e-19	4.078874661408631e-11	2.935159664676349e-14	9.715877600077024e-08	0.0002772798390355	2.107371749622665e-06	1.181436478891134e-09	0.224010615657773	8.431116982672222e-15	0.0002994512883396	7.002207643685737e-19	1.3092298977958246e-13	3.7740291047625e-06	3.822990773668291e-05	1.646358777763965e-14	3.055961399548526e-11	1.864611980601209e-11	1.195597960233107e-06	6.767191943768063e-20	1.4623856348739295e-10	3.672358864383689e-05	1.3311159805419378e-07	1.158119755598413e-05	8.093198790905155e-10	3.0731776272716493e-10	0.107482523814195	
1.080331519076466e-07	961.530850003989	7.890438094548146e-15	4.216472684538306e-11	6.911759125698184e-19	2.0845502036735206e-11	3.0862823821538165e-14	6.533190512463857e-08	0.0002930321613971	2.4489231495839424e-06	9.77166962094654e-10	0.261005495587785	5.644278905930239e-15	0.0003240313284805	6.633231933412087e-19	1.3010624193548988e-13	3.3860086714529247e-06	4.1170049236866056e-05	9.098659982915371e-15	1.769567909530072e-11	1.5978446474600625e-11	8.400728003549365e-07	2.6994897668739732e-20	1.5527845588983603e-10	2.477896524453668e-05	9.630657335769365e-08	9.21251531088878e-06	7.856716837043178e-10	3.3021797082160276e-10	0.1108892954329716	
1.280508749677332e-07	942.1404629942184	2.9973856582386487e-15	3.2378918388010946e-11	8.148096151241514e-19	1.2582012443008755e-11	3.557788951321261e-14	4.5630029631252566e-08	0.0003064939011386	2.686305938211384e-06	8.519457427427958e-10	0.2971790215928557	4.233096885004056e-15	0.000344690899425	5.975762226161703e-19	1.415301393487957e-13	3.143377216115238e-06	4.359298187673272e-05	5.285220618807279e-15	1.1367666060814724e-11	1.3416067887752044e-11	5.975427278044678e-07	1.2505178632837623e-20	1.7107701168391612e-10	1.6982384887252306e-05	6.659888462349558e-08	7.328903792009929e-06	8.061524535138994e-10	3.43754760284238e-10	0.1141910683301005	
1.517777301732271e-07	925.7787427962104	1.3564931914848929e-15	2.9471791047860466e-11	1.1224942860657173e-18	8.250647357290839e-12	4.265235698264519e-14	3.3054373693704065e-08	0.0003186355876017	2.842685330176281e-06	7.743837902887634e-10	0.3328017657557262	3.3789842989489804e-15	0.0003624965534528	5.281996791542359e-19	1.5629443856671437e-13	3.0067363558034504e-06	4.5677555281328734e-05	3.2376208038828106e-15	7.706491612890963e-12	1.1386594847849834e-11	4.328589237731714e-07	6.2705935281046655e-21	1.9801808718922984e-10	1.180018935409208e-05	4.58125769375314e-08	5.826661781751046e-06	8.344309053674171e-10	3.5446827081727235e-10	0.1174209796728036	
1.7990099155778248e-07	911.9554448275304	6.997577301284954e-16	3.084219457817392e-11	1.7222230215053298e-18	5.723643263881582e-12	5.2456663958378833e-14	2.4577155799505196e-08	0.0003299043168903	2.9281964761049555e-06	7.220915676079357e-10	0.3678871153321627	2.8109895094493988e-15	0.0003782512364048	4.670605906334601e-19	1.760524790791546e-13	2.9447141539563603e-06	4.7528167626486174e-05	2.090683225639576e-15	5.487174804462551e-12	9.735306978029752e-12	3.197798860756312e-07	3.392082722899517e-21	2.4821211556019434e-10	8.27284327328852e-06	3.1256633637406274e-08	4.624351680491456e-06	8.732714795380806e-10	3.6277991610910646e-10	0.1205857529858188	
2.1323527981697548e-07	902.3880922574516	4.01680451659156e-16	3.527452633073965e-11	2.7729573875764404e-18	4.232758150417683e-12	6.691049906880801e-14	1.848622657445878e-08	0.0003405567195038	2.9478698172856986e-06	6.79727490448083e-10	0.4024784653646382	2.438002586494627e-15	0.0003925649159169	3.973692048749316e-19	2.1136428580103766e-13	2.9342533333420595e-06	4.921336526858429e-05	1.4222280921781619e-15	4.190193986523734e-12	8.195587426674042e-12	2.402249606745888e-07	2.0011321322640825e-21	3.435314967042229e-10	5.794756789592698e-06	2.0544817773206744e-08	3.6529650059679177e-06	9.497551211266134e-10	3.6499609675493016e-10	0.123693189648317	
2.527461586781722e-07	892.9603176858883	2.4085153870019263e-16	4.1953909512312395e-11	4.4876318117717e-18	3.104453462817064e-12	8.381506352110363e-14	1.4075452133478574e-08	0.0003507009524218	2.921892216666824e-06	6.43002051606616e-10	0.4364967595599003	2.099405402246079e-15	0.0004056964267236	3.3771737199387597e-19	2.515917521655887e-13	2.958810448176349e-06	5.077336886943021e-05	1.0093828757895529e-15	3.2673528177033084e-12	6.970232890484524e-12	1.833120203705857e-07	1.2299523347305901e-21	5.147454379554855e-10	4.081867388736634e-06	1.3601240671418092e-08	2.8770938961992614e-06	1.0256111234346284e-09	3.683436638905642e-10	0.1267397817227709	
2.995781034986421e-07	886.9852074846559	1.5220806100891162e-16	5.0553134556738366e-11	7.126811098065722e-18	2.355240622205473e-12	1.0674648951701e-13	1.0689908305985925e-08	0.0003604070551463	2.851041812574344e-06	6.057289120319505e-10	0.4698495266456677	1.84007154125435e-15	0.0004179512416299	2.783704560010569e-19	3.180852031582197e-13	3.0071678678535388e-06	5.223343068956783e-05	7.490422515059037e-16	2.7118542451021247e-12	5.7938587536816054e-12	1.414210460719798e-07	8.055450124553513e-22	8.126243835954717e-10	2.855950649991379e-06	8.674534165472277e-09	2.250922253019368e-06	1.1493676953972563e-09	3.666986293699374e-10	0.1297193220948739	
3.55087652232611e-07	881.0485459305428	9.757438589112584e-17	6.061492810617543e-11	1.128893925938597e-17	1.7530956849065717e-12	1.3317221315151418e-13	8.114343585637591e-09	0.0003696973947772	2.750208565366984e-06	5.692810084935974e-10	0.5024145428012669	1.5880845886690648e-15	0.0004294331808588	2.2827088138354582e-19	4.0115660972689996e-13	3.070990433199484e-06	5.360913456279083e-05	5.736349198964973e-16	2.288341895672108e-12	4.81845141859555e-12	1.100008439753035e-07	5.4767301763169625e-22	1.2996730356709807e-09	1.997414397721149e-06	5.551741198740398e-09	1.751208607114554e-06	1.2838032813478306e-09	3.6609431692332817e-10	0.1326230278210786	
4.2088269902088883e-07	876.665907906703	6.365405225069943e-17	7.181954375099479e-11	1.7828033885762713e-17	1.3139769677972437e-12	1.6637437563940145e-13	6.1028757958982564e-09	0.0003785726190848	2.623016792393409e-06	5.332025685752831e-10	0.5340127332321348	1.3741176190251089e-15	0.000440243842099	1.83544596615614e-19	5.208453588149399e-13	3.1442709522483083e-06	5.4907751663454726e-05	4.526479636064964e-16	2.0003147677884854e-12	3.9431148532858034e-12	8.591129081690319e-08	3.9355984469993023e-22	2.0532956432737343e-09	1.3864093538387025e-06	3.506877554023697e-09	1.3518501871522692e-06	1.4592301885323735e-09	3.638761035008856e-10	0.1354362690716944	
4.988690685844117e-07	872.8828910408336	4.158851680095876e-17	8.377931465912667e-11	2.830086624575561e-17	9.833548147965349e-13	2.0771638689481114e-13	4.536834111206721e-09	0.0003870247121799	2.4764879012404214e-06	4.987266277570948e-10	0.5644791037848944	1.189059331086727e-15	0.0004504224235959	1.4532642247636536e-19	6.847257671969275e-13	3.22246005245216e-06	5.6133437774761455e-05	3.6471182402899597e-16	1.7826850157356726e-12	3.188755858363236e-12	6.713211080795325e-08	3.021589264246788e-22	3.153633422459664e-09	9.548290732289975e-07	2.229026908311361e-09	1.0346669412054847e-06	1.6695813916817084e-09	3.6148391033098125e-10	0.1381455506533997	
5.913057204993992e-07	869.6934563475253	2.6949842894797602e-17	9.613049649723972e-11	4.527318151950037e-17	7.396233111685082e-13	2.613196739000026e-13	3.318676773868875e-09	0.0003950327433849	2.315871294591993e-06	4.661005964994828e-10	0.5936221779725365	1.0361521532230317e-15	0.0004599805299042	1.1307055124133553e-19	9.125213579962437e-13	3.3020575584016746e-06	5.728660192299621e-05	2.9823558390466796e-16	1.6148021855192924e-12	2.54059200569149e-12	5.231587292794453e-08	2.5289211654124804e-22	4.6749909806491155e-09	6.505363274813428e-07	1.4487643223191494e-09	7.842357024986674e-07	1.9244517187953563e-09	3.5876086260158256e-10	0.1407347416673367	
7.008701824056906e-07	867.3386757215306	1.7179980032031278e-17	1.0854871379977632e-10	7.270439853700398e-17	5.633283468789706e-13	3.339082385537891e-13	2.376723876620618e-09	0.0004025749585185	2.146018982432003e-06	4.3477363289458515e-10	0.62126932552549	9.151739956255711e-16	0.000468915743419	8.69900166722827e-20	1.2398462034106269e-12	3.380415322403829e-06	5.836649910182479e-05	2.463842394930585e-16	1.4879540234469385e-12	1.9851503228280564e-12	4.054392552152226e-08	2.3350369403479023e-22	6.676849937314916e-09	4.367111275944455e-07	9.824466919674906e-10	5.882584686724843e-07	2.243733934088627e-09	3.5529086702010926e-10	0.1431892051746834	
8.307361074919334e-07	865.0705292466702	1.0633104032971077e-17	1.2073255923405827e-10	1.1729846302940232e-16	4.288822189708919e-13	4.300239442804863e-13	1.6617605805314323e-09	0.0004096223285822	1.973145901201784e-06	4.035889637870163e-10	0.6472464868191012	8.124641159017519e-16	0.0004772093089459	6.491327683706355e-20	1.6945310817200737e-12	3.4554948278048344e-06	5.937094758073636e-05	2.0395024986354355e-16	1.3741689226840512e-12	1.5278999074143199e-12	3.1186067888016766e-08	2.333589036919709e-22	9.192447195022925e-09	2.885628921830382e-07	7.161669519757203e-10	4.364209647883482e-07	2.6215677987595647e-09	3.5160098674663193e-10	0.1454940762006485	
9.846652027941212e-07	863.5872762021999	6.372093114220325e-18	1.3244936445139056e-10	1.8836689892422199e-16	3.2792714393352814e-13	5.59342912682567e-13	1.1271903342416307e-09	0.0004161498589175	1.8017564976808744e-06	3.7112766639837615e-10	0.6714076000320607	7.255916461251287e-16	0.0004848452438269	4.8826910044440874e-20	2.362225468888118e-12	3.525832607145215e-06	6.029777252121812e-05	1.689930062824725e-16	1.2824345635597854e-12	1.1514774695133522e-12	2.3777343040689552e-08	2.4698458918291624e-22	1.2225939629427113e-08	1.8664459499725162e-07	5.580758336800767e-10	3.206170068595245e-07	3.0997516981197853e-09	3.468162875077997e-10	0.1476368163957193	
1.1671161911100658e-06	862.0328471038289	3.657538986504292e-18	1.4349494860151672e-10	3.018507759591921e-16	2.4611653747780616e-13	7.224330877014502e-13	7.396458243888877e-10	0.0004221347764054	1.6375021735340845e-06	3.3598269183410313e-10	0.693634641920986	6.403882594494818e-16	0.000491808126077	3.5539418628057964e-20	3.306614627698231e-12	3.5904309606778297e-06	6.11450834577781e-05	1.3914683311319968e-16	1.1894688388551261e-12	8.56503262474106e-13	1.7960854631811306e-08	2.6545973387221477e-22	1.5743027060837363e-08	1.1807513805686177e-07	4.5964246326253747e-10	2.3339915800172178e-07	3.668452782258719e-09	3.40905944035867e-10	0.1496073269573657	
1.3833739627296195e-06	861.2731593815118	2.0129741927578733e-18	1.5372859098886012e-10	4.779043726308297e-16	1.8190936266443662e-13	9.257591800706584e-13	4.665364801365256e-10	0.0004275652154603	1.4840238075038444e-06	2.9782160241513976e-10	0.7138566776689206	5.576785502698506e-16	0.0004980942688652	2.6125143228846606e-20	4.726253131386889e-12	3.648739185656197e-06	6.191213504445897e-05	1.140669311109519e-16	1.1091784099870582e-12	6.281947740909706e-13	1.3446570903616996e-08	2.8701206299592347e-22	1.9675325955482503e-08	7.268070663495615e-08	3.830413344601161e-10	1.6924878280460278e-07	4.397760335403575e-09	3.3313907120918316e-10	0.1513995683231961	
1.6397026580002053e-06	860.5890520037225	1.0551384871723509e-18	1.6304984030559408e-10	7.502813189454604e-16	1.2959791669571225e-13	1.1577702443218433e-12	2.8224931659902613e-10	0.0004324397764717	1.3450941866094884e-06	2.5673862468149536e-10	0.7320531506224325	4.710833739834146e-16	0.0005037119146988	1.925021400675628e-20	6.80907298503489e-12	3.7005866475628366e-06	6.259961045905588e-05	9.260121282866039e-17	1.0250898183435374e-12	4.612685758126769e-13	9.98494129162988e-09	3.0506669357383174e-22	2.3920991767656755e-08	4.3536764042922e-08	3.16191518315485e-10	1.2267809888518206e-07	5.2913060763548395e-09	3.2297276341662755e-10	0.1530119359774084	
1.943527114929826e-06	860.537643466171	5.287765602518783e-19	1.7141341523076754e-10	1.1611063590245965e-15	8.890545190491695e-14	1.4075946721964e-12	1.6340744833264332e-10	0.0004367698709802	1.2224375874965928e-06	2.1450658993200467e-10	0.7482530301445617	3.8453487633166083e-16	0.0005086826126989	1.4136211342240925e-20	9.9981465263357e-12	3.7461094684704273e-06	6.320966980017005e-05	7.454007051798764e-17	9.450576962333514e-13	3.446744639322224e-13	7.363775428490242e-09	3.2023383572740455e-22	2.83579978087089e-08	2.5364378523872222e-08	2.5241641848397627e-10	8.964661115054872e-08	6.4404560348552485e-09	3.103046275003533e-10	0.1544471400442641	
2.3036479376536947e-06	860.7335843790487	2.540523875415195e-19	1.7881944442203406e-10	1.7775319217122304e-15	5.7626433909353e-14	1.6380820276867285e-12	9.091563344784653e-11	0.0004405798241279	1.1166254434785542e-06	1.732814095863315e-10	0.762536731752107	2.9853020161876413e-16	0.0005130420945616	1.09895531109945e-20	1.486983236271067e-11	3.785687970512592e-06	6.374611986436787e-05	5.92576760902405e-17	8.607113367287509e-13	2.70286785103804e-13	5.399596993946378e-09	3.298704248194744e-22	3.2857319485381696e-08	1.4444002940353623e-08	1.946561350074252e-10	6.636413705099271e-08	7.894034051911846e-09	2.953565213376934e-10	0.155712420310046	
2.7304964154553143e-06	861.4579333110756	1.1986562698342489e-19	1.8501366478344244e-10	2.6616426859653112e-15	3.5664847421337294e-14	1.7924391220348625e-12	4.9364391884770096e-11	0.0004437539290022	1.0305388228518995e-06	1.3661445071818194e-10	0.7744579885277368	2.2060250335213563e-16	0.0005166645915448	8.964774707952437e-21	2.213271649682908e-11	3.818304212538976e-06	6.419280856946525e-05	4.711036178759891e-17	7.794245161936091e-13	2.28479445577828e-13	4.008538276283266e-09	3.3658507652281407e-22	3.7095699538996946e-08	8.199938321989277e-09	1.452299679407233e-10	5.0434795291877355e-08	9.69072118198533e-09	2.8201817522486394e-10	0.156768326863999	
3.2364366763473493e-06	862.5374978606425	5.701155531918401e-20	1.9008545142047248e-10	3.8972761813435295e-15	2.1061212788598527e-14	1.826737074195059e-12	2.7045250155989763e-11	0.0004463466307714	9.619490691179077e-07	1.0737033893658515e-10	0.7842104624428138	1.549782960277976e-16	0.0005196170710259	7.741282860473863e-21	3.265197117595176e-11	3.84470232820594e-06	6.455747940850729e-05	3.774245603957485e-17	7.00863969684823e-13	2.1311643690624562e-13	3.045793285160177e-09	3.428702541949614e-22	4.094866458230368e-08	4.760149689558695e-09	1.0745087382818168e-10	3.954421564212068e-08	1.1847955206067812e-08	2.7276301135446877e-10	0.1576320738224136	
3.836123827417527e-06	864.0951268244611	2.8307861766809994e-20	1.9419917667235096e-10	5.574289127562023e-15	1.1918052226525375e-14	1.7313917429536569e-12	1.5770665472346874e-11	0.0004484455375721	9.074498154155122e-07	8.744426454963531e-11	0.7921145165783866	1.0415511817993597e-16	0.0005220024029744	6.993645861232557e-21	4.7697752042076405e-11	3.865914481946423e-06	6.485246656373381e-05	3.0775979271915374e-17	6.28557413591906e-13	2.192507643019984e-13	2.3909858429781355e-09	3.536144354669415e-22	4.4378656607930164e-08	2.9101346225715524e-09	8.117628254444071e-11	3.20531533705613e-08	1.4425959027698938e-08	2.696732031873396e-10	0.1583320716879652	
4.5469284558624015e-06	866.0916139864642	1.516067304297415e-20	1.9750825759382357e-10	7.788637220223128e-15	6.5057395621665536e-15	1.5290245538229474e-12	1.0322691153838818e-11	0.0004501300141739	8.639097727417537e-07	7.699546438137472e-11	0.798461852830118	6.800046018024536e-17	0.0005239128499702	6.663311151100215e-21	6.869003068101664e-11	3.882837418129903e-06	6.508891760636113e-05	2.5831662065206146e-17	5.643768446041624e-13	2.4224153473626e-13	1.9574122421946915e-09	3.7310538402415003e-22	4.7381567326878536e-08	1.9170821934956274e-09	6.413153074146721e-11	2.681047138410009e-08	1.7451161153883205e-08	2.7430120447857927e-10	0.1588941780752111	
5.389439786840595e-06	868.5956724314767	8.889703584350896e-21	2.0020364398811282e-10	1.0657826510944382e-14	3.4274776681426805e-15	1.2632604139052012e-12	7.696350935500804e-12	0.0004514973868549	8.279603978827167e-07	7.473798018185319e-11	0.8036140928597295	4.425476844883514e-17	0.0005254601200151	6.6253134774193906e-21	9.789238047155735e-11	3.89650712136479e-06	6.528049490824935e-05	2.250903814866778e-17	5.096872505774818e-13	2.793397175561815e-13	1.6775956113789382e-09	4.068814169432375e-22	5.0030379162545514e-08	1.3617473029866367e-09	5.322414517115341e-11	2.3032680277777105e-08	2.102122262763311e-08	2.877752394004059e-10	0.1593504316312803	
6.388062072657205e-06	871.6387961610426	5.69944151870933e-21	2.0239270319504007e-10	1.4278002975329164e-14	1.7606287858418824e-15	9.834791166148845e-13	6.365366239773459e-12	0.0004526021389716	7.976187957759878e-07	7.879428847219837e-11	0.8077732832263139	3.0397602372731485e-17	0.0005267066303037	6.817979472104713e-21	1.3780642579227518e-10	3.907503492268937e-06	6.543485496744783e-05	2.05671458297648e-17	4.66476074007708e-13	3.289563743303917e-13	1.5115954203112783e-09	4.612032306285121e-22	5.2355696908399735e-08	1.0315432096175834e-09	4.599479519575168e-11	2.027922398642949e-08	2.519235020198008e-08	3.1188359842193044e-10	0.1597187336988038	
7.571721488337399e-06	875.29852050281	3.945120329916843e-21	2.0419323102258387e-10	1.8758182742819644e-14	8.87281820887771e-16	7.277330656087294e-13	5.625603792846123e-12	0.0004535037870772	7.710438293275498e-07	8.733106524700471e-11	0.8111619669223671	2.3834167932211438e-17	0.0005277201915412	7.229265421101385e-21	1.9223420018742598e-10	3.91644148089232e-06	6.556036892846294e-05	1.9816212164051848e-17	4.358052219681477e-13	3.9251483171663884e-13	1.429748119063581e-09	5.448743394381769e-22	5.4426013543939116e-08	8.187867426630335e-10	4.0839499823216776e-11	1.8250151368532104e-08	3.0092590031169104e-08	3.4861454498367283e-10	0.1600187967779025	
8.974704009584349e-06	879.4305865678413	2.9077053696528254e-21	2.0568369269090787e-10	2.4215260647935216e-14	4.44074694738113e-16	5.192150505890958e-13	5.172568738050605e-12	0.000454241676233	7.471584786303566e-07	9.870914694740935e-11	0.8139278393670921	2.2619172012362272e-17	0.0005285457150171	7.86049341738712e-21	2.649294581419224e-10	3.923726964362369e-06	6.566259436182658e-05	2.0158483996001746e-17	4.1739517301897434e-13	4.725517627655063e-13	1.4132757858341875e-09	6.671386545132438e-22	5.6289004114694895e-08	6.722240687606435e-10	3.693284754836132e-11	1.6736372512009842e-08	3.5755478716549935e-08	3.997787172365048e-10	0.1602637036900702	
1.0637648543163119e-05	884.2118804874516	2.252945075374683e-21	2.0697331058238346e-10	3.0828840160676755e-14	2.210742460018711e-16	3.622624374573226e-13	4.878671359860804e-12	0.0004548693419367	7.24417212677249e-07	1.1216475190894036e-10	0.8162719718860962	2.5580725834283072e-17	0.0005292439329386	8.713329811099192e-21	3.648178473498257e-10	3.929899874816125e-06	6.574902517103543e-05	2.1645360309090917e-17	4.1152769688576773e-13	5.782055070128402e-13	1.450412461310701e-09	8.484188011018334e-22	5.805145913242299e-08	5.637292950696886e-10	3.3771937626631646e-11	1.5581593373766287e-08	4.252579998941997e-08	4.683473369830044e-10	0.1604712610262859	
1.2608724076806795e-05	889.4508926581484	1.8180181292009248e-21	2.08102087330178e-10	3.8782276226773485e-14	1.129945966172668e-16	2.5721485036695663e-13	4.681373469862273e-12	0.000455404919907	7.024134468412974e-07	1.2676744205506655e-10	0.8182628526488033	3.2307581893784984e-17	0.0005298355955599	9.815423766294712e-21	5.000036159559185e-10	3.935147983875157e-06	6.58222304065311e-05	2.4415901050621362e-17	4.174225570403877e-13	7.182132754937065e-13	1.5357247809845759e-09	1.1105008744592512e-21	5.974707218241369e-08	4.806680676495357e-10	3.117199045722498e-11	1.4684993305117442e-08	5.0492794637049286e-08	5.574010739795655e-10	0.1606475351946057	
1.494502494606521e-05	895.4630438792649	1.525962495954181e-21	2.0911754828681728e-10	4.8159887058547604e-14	6.392483937886222e-17	2.015863937321368e-13	4.569736527067194e-12	0.0004558684333947	6.8061668000798e-07	1.4215839737904642e-10	0.8199759007595293	4.315640711088702e-17	0.0005303432502461	1.123684085791948e-20	6.875155243207082e-10	3.939676034387176e-06	6.588501675592324e-05	2.880131074407932e-17	4.372637654482865e-13	9.1053998594223e-13	1.6674431774539936e-09	1.4968052136211913e-21	6.142578877627366e-08	4.1591674491417016e-10	2.897961648342636e-11	1.4023839120072056e-08	6.014226449632859e-08	6.722216377048702e-10	0.1607992049122557	
