  0.340000000000000       1.561000360000000E-002  2.074004000000000E-004   6.80000000000000     
  0.405000000000000       1.506019840000000E-002  2.037152000000000E-004   27.0000000000000     
  0.427500000000000       1.492306560000000E-002  1.905696000000000E-004   57.0000000000000     
  0.442500000000000       1.515114810000000E-002  2.781834000000000E-004   59.0000000000000     
  0.462500000000000       1.473796000000000E-002  1.529640000000000E-004   37.0000000000000     
  0.479600000000000       1.502585640000000E-002  2.721276000000000E-004   104.260869565217     
  0.486100000000000       1.495484410000000E-002  3.790990000000000E-004   243.050000000000     
  0.494100000000000       1.490108490000000E-002  2.343744000000000E-004   82.3500000000000     
  0.517500000000000       1.458539290000000E-002  2.101398000000000E-004   69.0000000000000     
  0.532500000000000       1.460230560000000E-002  2.126784000000000E-004   71.0000000000000     
  0.545000000000000       1.505038240000000E-002  2.257312000000000E-004   109.000000000000     
  0.555000000000000       1.461922810000000E-002  2.587474000000000E-004   111.000000000000     
  0.565000000000000       1.471611610000000E-002  2.984226000000000E-004   113.000000000000     
  0.550000000000000       1.425158440000000E-002  3.175508000000000E-004   27.5000000000000     
  0.579400000000000       1.446246760000000E-002  3.271072000000001E-004   61.6382978723404     
  0.589300000000000       1.799353960000000E-002  1.488954000000000E-003   1178.60000000000     
  0.612400000000000       1.372646560000000E-002  5.647111999999999E-004   27.0973451327434     
  0.652500000000000       1.424442250000000E-002  2.482480000000000E-004   37.2857142857143     
  0.690000000000000       1.463132160000000E-002  2.298240000000000E-004   34.5000000000000     
  0.738000000000000       1.446727840000000E-002  2.501824000000000E-004   26.3571428571429     
  0.768400000000000       1.460230560000000E-002  1.063392000000000E-003   320.166666666667     
  0.795400000000000       1.414434490000000E-002  3.520328000000000E-004   32.3333333333333     
  0.850000000000000       1.363289760000000E-002  3.969840000000000E-004   28.3333333333333     
  0.910000000000000       1.440480040000000E-002  4.056676000000000E-004   30.3333333333333     
  0.985000000000000       1.386035290000000E-002  5.745224000000000E-004   21.8888888888889     
   1.13190000000000       1.516099690000000E-002  4.211046000000000E-004   48.7887931034483     
   1.17830000000000       1.486936360000000E-002  3.414320000000000E-004   50.7887931034483     
   1.22470000000000       1.458780840000000E-002  3.792492000000000E-004   52.7887931034483     
   1.27110000000000       1.457331840000000E-002  4.056192000000000E-004   54.7887931034483     
   1.31750000000000       1.484498560000000E-002  3.874512000000000E-004   56.7887931034483     
   1.36390000000000       1.544800410000000E-002  4.300434000000000E-004   58.7887931034483     
   1.41030000000000       1.577284810000000E-002  4.345414000000000E-004   60.7887931034483     
   1.45670000000000       1.511916160000000E-002  4.500336000000000E-004   62.7887931034483     
   1.50310000000000       1.549029160000000E-002  4.455668000000000E-004   64.7887931034483     
   1.54950000000000       1.559001960000000E-002  4.794624000000000E-004   66.7887931034483     
   1.59590000000000       1.540081000000000E-002  5.063280000000000E-004   68.7887931034483     
   1.64230000000000       1.527696000000000E-002  5.265360000000000E-004   70.7887931034483     
   3.56000000000000       1.502585640000000E-002  1.225800000000000E-004   9.36842105263158     
   4.50000000000000       1.551270250000000E-002  1.718790000000000E-004   8.03571428571428     
