   2.5000000000000001E-005   1.0000000000000000     
   2.5166666666666667E-005   1.0000000000000000     
   2.5334444444444445E-005   1.0000000000000000     
   2.5503340740740741E-005   1.0000000000000000     
   2.5673363012345677E-005   1.0000000000000000     
   2.5844518765761314E-005   1.0000000000000000     
   2.6016815557533057E-005   1.0000000000000000     
   2.6190260994583277E-005   1.0000000000000000     
   2.6364862734547167E-005   1.0000000000000000     
   2.6540628486110814E-005   1.0000000000000000     
   2.6717566009351552E-005   1.0000000000000000     
   2.6895683116080564E-005   1.0000000000000000     
   2.7074987670187767E-005   1.0000000000000000     
   2.7255487587989020E-005   1.0000000000000000     
   2.7437190838575613E-005   1.0000000000000000     
   2.7620105444166117E-005   1.0000000000000000     
   2.7804239480460558E-005   1.0000000000000000     
   2.7989601076996962E-005   1.0000000000000000     
   2.8176198417510276E-005   1.0000000000000000     
   2.8364039740293679E-005   1.0000000000000000     
   2.8553133338562304E-005   1.0000000000000000     
   2.8743487560819387E-005   1.0000000000000000     
   2.8935110811224851E-005   1.0000000000000000     
   2.9128011549966349E-005   1.0000000000000000     
   2.9322198293632790E-005   1.0000000000000000     
   2.9517679615590342E-005   1.0000000000000000     
   2.9714464146360944E-005   1.0000000000000000     
   2.9912560574003348E-005   1.0000000000000000     
   3.0111977644496703E-005   1.0000000000000000     
   3.0312724162126681E-005   1.0000000000000000     
   3.0514808989874191E-005   1.0000000000000000     
   3.0718241049806688E-005   1.0000000000000000     
   3.0923029323472065E-005   1.0000000000000000     
   3.1129182852295215E-005   1.0000000000000000     
   3.1336710737977186E-005   1.0000000000000000     
   3.1545622142897032E-005   1.0000000000000000     
   3.1755926290516346E-005   1.0000000000000000     
   3.1967632465786456E-005   1.0000000000000000     
   3.2180750015558367E-005   1.0000000000000000     
   3.2395288348995421E-005   1.0000000000000000     
   3.2611256937988724E-005   1.0000000000000000     
   3.2828665317575316E-005   1.0000000000000000     
   3.3047523086359150E-005   1.0000000000000000     
   3.3267839906934880E-005   1.0000000000000000     
   3.3489625506314446E-005   1.0000000000000000     
   3.3712889676356544E-005   1.0000000000000000     
   3.3937642274198924E-005   1.0000000000000000     
   3.4163893222693582E-005   1.0000000000000000     
   3.4391652510844873E-005   1.0000000000000000     
   3.4620930194250508E-005   1.0000000000000000     
   3.4851736395545510E-005   1.0000000000000000     
   3.5084081304849150E-005   1.0000000000000000     
   3.5317975180214812E-005   1.0000000000000000     
   3.5553428348082912E-005   1.0000000000000000     
   3.5790451203736796E-005   1.0000000000000000     
   3.6029054211761711E-005   1.0000000000000000     
   3.6269247906506786E-005   1.0000000000000000     
   3.6511042892550165E-005   1.0000000000000000     
   3.6754449845167166E-005   1.0000000000000000     
   3.6999479510801612E-005   1.0000000000000000     
   3.7246142707540293E-005   1.0000000000000000     
   3.7494450325590562E-005   1.0000000000000000     
   3.7744413327761167E-005   1.0000000000000000     
   3.7996042749946243E-005   1.0000000000000000     
   3.8249349701612549E-005   1.0000000000000000     
   3.8504345366289965E-005   1.0000000000000000     
   3.8761041002065232E-005   1.0000000000000000     
   3.9019447942078998E-005   1.0000000000000000     
   3.9279577595026191E-005   1.0000000000000000     
